100000;separate_chaining;user_id;100;2023.91;171.169;1429
100000;separate_chaining;user_screen_name;100;3778.98;158.424;2233
100000;unordered_map;user_id;100;7902.33;336.06;402
100000;unordered_map;user_screen_name;100;9088.77;407.635;1708
110000;linear_probing;user_id;100;1722.54;116.406;6250
110000;linear_probing;user_screen_name;100;9391.63;569.422;15625
110000;quadratic_probing;user_id;100;1724.93;78.2228;6250
110000;quadratic_probing;user_screen_name;100;10016.9;897.047;15625
110000;double_hashing;user_id;100;2109.05;186.653;6250
110000;double_hashing;user_screen_name;100;18182.8;1108.82;21484
110000;separate_chaining;user_id;100;2106.33;334.332;1511
110000;separate_chaining;user_screen_name;100;4130.74;289.744;2335
110000;unordered_map;user_id;100;9115.55;555.12;412
110000;unordered_map;user_screen_name;100;10756.2;757.653;1750
120000;linear_probing;user_id;100;1967.21;226.644;6250
120000;linear_probing;user_screen_name;100;12013.8;1692.89;15625
120000;quadratic_probing;user_id;100;1955.75;156.092;6250
120000;quadratic_probing;user_screen_name;100;11440.3;992.959;15625
120000;double_hashing;user_id;100;2289.29;232.152;6250
120000;double_hashing;user_screen_name;100;20716.9;1154.17;21484
120000;separate_chaining;user_id;100;2762.4;211.223;1592
120000;separate_chaining;user_screen_name;100;4695.94;375.327;2434
120000;unordered_map;user_id;100;9789.31;522.005;421
120000;unordered_map;user_screen_name;100;11241.5;676.712;1789
130000;linear_probing;user_id;100;2049.66;193.738;6250
130000;linear_probing;user_screen_name;100;11703.9;799.145;15625
130000;quadratic_probing;user_id;100;2066.4;279.466;6250
130000;quadratic_probing;user_screen_name;100;12269.1;1044.96;15625
130000;double_hashing;user_id;100;2385.04;242.793;6250
130000;double_hashing;user_screen_name;100;21013.8;1139.64;21484
130000;separate_chaining;user_id;100;2332.12;186.647;1671
130000;separate_chaining;user_screen_name;100;4778.08;346.527;2529
130000;unordered_map;user_id;100;10184.5;559.493;429
130000;unordered_map;user_screen_name;100;12258.4;739.324;1824
140000;linear_probing;user_id;100;2200.69;206.608;6250
140000;linear_probing;user_screen_name;100;13418.7;1281.56;15625
140000;quadratic_probing;user_id;100;2191.19;297.921;6250
140000;quadratic_probing;user_screen_name;100;13153.7;957.904;15625
140000;double_hashing;user_id;100;2593.26;357.297;6250
140000;double_hashing;user_screen_name;100;25253.5;1935.73;21484
140000;separate_chaining;user_id;100;2852.44;177.166;1745
140000;separate_chaining;user_screen_name;100;5634.96;487.731;2616
140000;unordered_map;user_id;100;11696.1;703.704;435
140000;unordered_map;user_screen_name;100;13409.6;879.296;1850
150000;linear_probing;user_id;100;2503.97;360.758;6250
150000;linear_probing;user_screen_name;100;17189.1;2089.86;15625
150000;quadratic_probing;user_id;100;2266.34;110.094;6250
150000;quadratic_probing;user_screen_name;100;14906;1471.86;15625
150000;double_hashing;user_id;100;2788.47;216.797;6250
150000;double_hashing;user_screen_name;100;26302.6;2247;21484
150000;separate_chaining;user_id;100;2568.45;158.905;1850
150000;separate_chaining;user_screen_name;100;5532.46;319.242;2764
150000;unordered_map;user_id;100;12474.4;2021.93;456
150000;unordered_map;user_screen_name;100;14008.4;587.673;1940
160000;linear_probing;user_id;100;2802.41;289.023;6250
160000;linear_probing;user_screen_name;100;17235.9;1918.31;15625
160000;quadratic_probing;user_id;100;2560.77;318.387;6250
160000;quadratic_probing;user_screen_name;100;15056.2;1205.88;15625
160000;double_hashing;user_id;100;2886.21;161.283;6250
160000;double_hashing;user_screen_name;100;29207.6;2163.2;21484
160000;separate_chaining;user_id;100;4700.08;258.508;1981
160000;separate_chaining;user_screen_name;100;6050.13;365.938;2963
160000;unordered_map;user_id;100;13206.7;730.274;491
160000;unordered_map;user_screen_name;100;15021.9;1213.88;2086
170000;linear_probing;user_id;100;3293.53;794.771;6250
170000;linear_probing;user_screen_name;100;15412.5;2102.59;15625
170000;quadratic_probing;user_id;100;2587.77;173.857;6250
170000;quadratic_probing;user_screen_name;100;17685.7;2383.24;15625
170000;double_hashing;user_id;100;3115.44;383.929;6250
170000;double_hashing;user_screen_name;100;30928.3;2541.25;21484
170000;separate_chaining;user_id;100;3244.65;199.803;2090
170000;separate_chaining;user_screen_name;100;6739.68;804.862;3118
170000;unordered_map;user_id;100;13311.2;1284.56;514
170000;unordered_map;user_screen_name;100;14720.6;1012.25;2184
180000;linear_probing;user_id;100;2921.52;408.134;6250
180000;linear_probing;user_screen_name;100;16121.1;2202.97;15625
180000;quadratic_probing;user_id;100;2705.95;200.716;6250
180000;quadratic_probing;user_screen_name;100;16104.7;1647.49;15625
180000;double_hashing;user_id;100;3210.26;255.836;6250
180000;double_hashing;user_screen_name;100;32461.4;3402.16;21484
180000;separate_chaining;user_id;100;3754.75;433.381;2178
180000;separate_chaining;user_screen_name;100;6858.77;906.508;3231
180000;unordered_map;user_id;100;12919.5;892.28;526
180000;unordered_map;user_screen_name;100;16176.7;959.412;2238
